LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GBR,BOP,TOT,MLN_USD,A,1994,-5996.031,
GBR,BOP,TOT,MLN_USD,A,1995,-8994.825,
GBR,BOP,TOT,MLN_USD,A,1996,-8103.692,
GBR,BOP,TOT,MLN_USD,A,1997,-3182.631,
GBR,BOP,TOT,MLN_USD,A,1998,-6937.274,
GBR,BOP,TOT,MLN_USD,A,1999,-35692.39,
GBR,BOP,TOT,MLN_USD,A,2000,-30514.51,
GBR,BOP,TOT,MLN_USD,A,2001,-29273.1,
GBR,BOP,TOT,MLN_USD,A,2002,-35276.08,
GBR,BOP,TOT,MLN_USD,A,2003,-37468.22,
GBR,BOP,TOT,MLN_USD,A,2004,-55785.9,
GBR,BOP,TOT,MLN_USD,A,2005,-50801.39,
GBR,BOP,TOT,MLN_USD,A,2006,-84528,
GBR,BOP,TOT,MLN_USD,A,2007,-115252.1,
GBR,BOP,TOT,MLN_USD,A,2008,-112780.7,
GBR,BOP,TOT,MLN_USD,A,2009,-74096.3,
GBR,BOP,TOT,MLN_USD,A,2010,-68583.14,
GBR,BOP,TOT,MLN_USD,A,2011,-43450.77,
GBR,BOP,TOT,MLN_USD,A,2012,-85419.08,
GBR,BOP,TOT,MLN_USD,A,2013,-129320.1,
GBR,BOP,TOT,MLN_USD,A,2014,-153993.3,
GBR,BOP,TOT,MLN_USD,A,2015,-144877.9,
GBR,BOP,TOT,MLN_USD,A,2016,-146429,
GBR,BOP,TOT,MLN_USD,A,2017,-93683.16,
GBR,BOP,TOT,MLN_USD,A,2018,-112733.2,
GBR,BOP,TOT,MLN_USD,A,2019,-76627.51,
GBR,BOP,TOT,MLN_USD,A,2020,-77430.57,
GBR,BOP,TOT,MLN_USD,A,2021,-14863.07,
GBR,BOP,TOT,MLN_USD,A,2022,-96516.32,
GBR,BOP,TOT,PC_GDP,A,1955,-0.5842767,
GBR,BOP,TOT,PC_GDP,A,1956,1.170601,
GBR,BOP,TOT,PC_GDP,A,1957,1.207926,
GBR,BOP,TOT,PC_GDP,A,1958,1.593454,
GBR,BOP,TOT,PC_GDP,A,1959,0.750369,
GBR,BOP,TOT,PC_GDP,A,1960,-0.8472959,
GBR,BOP,TOT,PC_GDP,A,1961,0.2399885,
GBR,BOP,TOT,PC_GDP,A,1962,0.5985976,
GBR,BOP,TOT,PC_GDP,A,1963,0.4758995,
GBR,BOP,TOT,PC_GDP,A,1964,-1.033865,
GBR,BOP,TOT,PC_GDP,A,1965,-0.1683502,
GBR,BOP,TOT,PC_GDP,A,1966,0.3122303,
GBR,BOP,TOT,PC_GDP,A,1967,-0.7150913,
GBR,BOP,TOT,PC_GDP,A,1968,-0.657277,
GBR,BOP,TOT,PC_GDP,A,1969,0.8259481,
GBR,BOP,TOT,PC_GDP,A,1970,1.304402,
GBR,BOP,TOT,PC_GDP,A,1971,1.627167,
GBR,BOP,TOT,PC_GDP,A,1972,0.04250616,
GBR,BOP,TOT,PC_GDP,A,1973,-1.500128,
GBR,BOP,TOT,PC_GDP,A,1974,-3.758376,
GBR,BOP,TOT,PC_GDP,A,1975,-1.62738,
GBR,BOP,TOT,PC_GDP,A,1976,-0.8598603,
GBR,BOP,TOT,PC_GDP,A,1977,-0.3266869,
GBR,BOP,TOT,PC_GDP,A,1978,0.3018941,
GBR,BOP,TOT,PC_GDP,A,1979,-0.5855707,
GBR,BOP,TOT,PC_GDP,A,1980,0.5400623,
GBR,BOP,TOT,PC_GDP,A,1981,1.528017,
GBR,BOP,TOT,PC_GDP,A,1982,0.5576453,
GBR,BOP,TOT,PC_GDP,A,1983,0.2188719,
GBR,BOP,TOT,PC_GDP,A,1984,-0.4908446,
GBR,BOP,TOT,PC_GDP,A,1985,-0.2809734,
GBR,BOP,TOT,PC_GDP,A,1986,-0.9558889,
GBR,BOP,TOT,PC_GDP,A,1987,-1.585921,
GBR,BOP,TOT,PC_GDP,A,1988,-3.542487,
GBR,BOP,TOT,PC_GDP,A,1989,-4.076592,
GBR,BOP,TOT,PC_GDP,A,1990,-3.081856,
GBR,BOP,TOT,PC_GDP,A,1991,-1.317922,
GBR,BOP,TOT,PC_GDP,A,1992,-1.520645,
GBR,BOP,TOT,PC_GDP,A,1993,-1.320638,
GBR,BOP,TOT,PC_GDP,A,1994,-0.4831067,
GBR,BOP,TOT,PC_GDP,A,1995,-0.6691358,
GBR,BOP,TOT,PC_GDP,A,1996,-0.5706638,
GBR,BOP,TOT,PC_GDP,A,1997,-0.2037959,
GBR,BOP,TOT,PC_GDP,A,1998,-0.4193286,
GBR,BOP,TOT,PC_GDP,A,1999,-2.114646,
GBR,BOP,TOT,PC_GDP,A,2000,-1.831203,
GBR,BOP,TOT,PC_GDP,A,2001,-1.773264,
GBR,BOP,TOT,PC_GDP,A,2002,-1.973496,
GBR,BOP,TOT,PC_GDP,A,2003,-1.823125,
GBR,BOP,TOT,PC_GDP,A,2004,-2.301841,
GBR,BOP,TOT,PC_GDP,A,2005,-1.997928,
GBR,BOP,TOT,PC_GDP,A,2006,-3.120232,
GBR,BOP,TOT,PC_GDP,A,2007,-3.728837,
GBR,BOP,TOT,PC_GDP,A,2008,-3.861948,
GBR,BOP,TOT,PC_GDP,A,2009,-3.068113,
GBR,BOP,TOT,PC_GDP,A,2010,-2.760556,
GBR,BOP,TOT,PC_GDP,A,2011,-1.630288,
GBR,BOP,TOT,PC_GDP,A,2012,-3.145564,
GBR,BOP,TOT,PC_GDP,A,2013,-4.644314,
GBR,BOP,TOT,PC_GDP,A,2014,-5.021707,
GBR,BOP,TOT,PC_GDP,A,2015,-4.947792,
GBR,BOP,TOT,PC_GDP,A,2016,-5.447608,
GBR,BOP,TOT,PC_GDP,A,2017,-3.493476,
GBR,BOP,TOT,PC_GDP,A,2018,-3.927001,
GBR,BOP,TOT,PC_GDP,A,2019,-2.68792,
GBR,BOP,TOT,PC_GDP,A,2020,-2.869094,
GBR,BOP,TOT,PC_GDP,A,2021,-0.4730572,
GBR,BOP,TOT,PC_GDP,A,2022,-3.12413,
USA,BOP,TOT,MLN_USD,A,1960,2824,
USA,BOP,TOT,MLN_USD,A,1961,3822,
USA,BOP,TOT,MLN_USD,A,1962,3384,
USA,BOP,TOT,MLN_USD,A,1963,4413,
USA,BOP,TOT,MLN_USD,A,1964,6824,
USA,BOP,TOT,MLN_USD,A,1965,5428,
USA,BOP,TOT,MLN_USD,A,1966,3032,
USA,BOP,TOT,MLN_USD,A,1967,2580,
USA,BOP,TOT,MLN_USD,A,1968,613,
USA,BOP,TOT,MLN_USD,A,1969,396,
USA,BOP,TOT,MLN_USD,A,1970,2329,
USA,BOP,TOT,MLN_USD,A,1971,-1435,
USA,BOP,TOT,MLN_USD,A,1972,-5797,
USA,BOP,TOT,MLN_USD,A,1973,7138,
USA,BOP,TOT,MLN_USD,A,1974,1958,
USA,BOP,TOT,MLN_USD,A,1975,18114,
USA,BOP,TOT,MLN_USD,A,1976,4293,
USA,BOP,TOT,MLN_USD,A,1977,-14337,
USA,BOP,TOT,MLN_USD,A,1978,-15143,
USA,BOP,TOT,MLN_USD,A,1979,-290,
USA,BOP,TOT,MLN_USD,A,1980,2316,
USA,BOP,TOT,MLN_USD,A,1981,5031,
USA,BOP,TOT,MLN_USD,A,1982,-5533,
USA,BOP,TOT,MLN_USD,A,1983,-38695,
USA,BOP,TOT,MLN_USD,A,1984,-94342,
USA,BOP,TOT,MLN_USD,A,1985,-118159,
USA,BOP,TOT,MLN_USD,A,1986,-147176,
USA,BOP,TOT,MLN_USD,A,1987,-160661,
USA,BOP,TOT,MLN_USD,A,1988,-121159,
USA,BOP,TOT,MLN_USD,A,1989,-99485,
USA,BOP,TOT,MLN_USD,A,1990,-78965,
USA,BOP,TOT,MLN_USD,A,1991,2895,
USA,BOP,TOT,MLN_USD,A,1992,-51614,
USA,BOP,TOT,MLN_USD,A,1993,-84816,
USA,BOP,TOT,MLN_USD,A,1994,-121612,
USA,BOP,TOT,MLN_USD,A,1995,-113571,
USA,BOP,TOT,MLN_USD,A,1996,-124773,
USA,BOP,TOT,MLN_USD,A,1997,-140720,
USA,BOP,TOT,MLN_USD,A,1998,-215066,
USA,BOP,TOT,MLN_USD,A,1999,-286609,
USA,BOP,TOT,MLN_USD,A,2000,-401917,
USA,BOP,TOT,MLN_USD,A,2001,-394085,
USA,BOP,TOT,MLN_USD,A,2002,-456106,
USA,BOP,TOT,MLN_USD,A,2003,-522293,
USA,BOP,TOT,MLN_USD,A,2004,-635891,
USA,BOP,TOT,MLN_USD,A,2005,-749232,
USA,BOP,TOT,MLN_USD,A,2006,-816647,
USA,BOP,TOT,MLN_USD,A,2007,-736549,
USA,BOP,TOT,MLN_USD,A,2008,-696523,
USA,BOP,TOT,MLN_USD,A,2009,-379729,
USA,BOP,TOT,MLN_USD,A,2010,-432010,
USA,BOP,TOT,MLN_USD,A,2011,-455302,
USA,BOP,TOT,MLN_USD,A,2012,-418182,
USA,BOP,TOT,MLN_USD,A,2013,-339517,
USA,BOP,TOT,MLN_USD,A,2014,-370056,
USA,BOP,TOT,MLN_USD,A,2015,-408454,
USA,BOP,TOT,MLN_USD,A,2016,-396216,
USA,BOP,TOT,MLN_USD,A,2017,-367615,
USA,BOP,TOT,MLN_USD,A,2018,-439849,
USA,BOP,TOT,MLN_USD,A,2019,-441750,
USA,BOP,TOT,MLN_USD,A,2020,-597139,
USA,BOP,TOT,MLN_USD,A,2021,-831445,
USA,BOP,TOT,MLN_USD,A,2022,-971594,
USA,BOP,TOT,PC_GDP,A,1960,0.520666,
USA,BOP,TOT,PC_GDP,A,1961,0.6798174,
USA,BOP,TOT,PC_GDP,A,1962,0.5603377,
USA,BOP,TOT,PC_GDP,A,1963,0.692288,
USA,BOP,TOT,PC_GDP,A,1964,0.9969881,
USA,BOP,TOT,PC_GDP,A,1965,0.7312503,
USA,BOP,TOT,PC_GDP,A,1966,0.37275,
USA,BOP,TOT,PC_GDP,A,1967,0.3000153,
USA,BOP,TOT,PC_GDP,A,1968,0.06516795,
USA,BOP,TOT,PC_GDP,A,1969,0.03891452,
USA,BOP,TOT,PC_GDP,A,1970,0.2169922,
USA,BOP,TOT,PC_GDP,A,1971,-0.1231919,
USA,BOP,TOT,PC_GDP,A,1972,-0.453205,
USA,BOP,TOT,PC_GDP,A,1973,0.5007802,
USA,BOP,TOT,PC_GDP,A,1974,0.1267115,
USA,BOP,TOT,PC_GDP,A,1975,1.075076,
USA,BOP,TOT,PC_GDP,A,1976,0.229154,
USA,BOP,TOT,PC_GDP,A,1977,-0.6886746,
USA,BOP,TOT,PC_GDP,A,1978,-0.6439449,
USA,BOP,TOT,PC_GDP,A,1979,-0.01103784,
USA,BOP,TOT,PC_GDP,A,1980,0.0810553,
USA,BOP,TOT,PC_GDP,A,1981,0.1568736,
USA,BOP,TOT,PC_GDP,A,1982,-0.165471,
USA,BOP,TOT,PC_GDP,A,1983,-1.064794,
USA,BOP,TOT,PC_GDP,A,1984,-2.336578,
USA,BOP,TOT,PC_GDP,A,1985,-2.723197,
USA,BOP,TOT,PC_GDP,A,1986,-3.213708,
USA,BOP,TOT,PC_GDP,A,1987,-3.309039,
USA,BOP,TOT,PC_GDP,A,1988,-2.313767,
USA,BOP,TOT,PC_GDP,A,1989,-1.763425,
USA,BOP,TOT,PC_GDP,A,1990,-1.324217,
USA,BOP,TOT,PC_GDP,A,1991,0.04701103,
USA,BOP,TOT,PC_GDP,A,1992,-0.791586,
USA,BOP,TOT,PC_GDP,A,1993,-1.236645,
USA,BOP,TOT,PC_GDP,A,1994,-1.668836,
USA,BOP,TOT,PC_GDP,A,1995,-1.48658,
USA,BOP,TOT,PC_GDP,A,1996,-1.545536,
USA,BOP,TOT,PC_GDP,A,1997,-1.640561,
USA,BOP,TOT,PC_GDP,A,1998,-2.373059,
USA,BOP,TOT,PC_GDP,A,1999,-2.975848,
USA,BOP,TOT,PC_GDP,A,2000,-3.920777,
USA,BOP,TOT,PC_GDP,A,2001,-3.724132,
USA,BOP,TOT,PC_GDP,A,2002,-4.173314,
USA,BOP,TOT,PC_GDP,A,2003,-4.558943,
USA,BOP,TOT,PC_GDP,A,2004,-5.204885,
USA,BOP,TOT,PC_GDP,A,2005,-5.745998,
USA,BOP,TOT,PC_GDP,A,2006,-5.911057,
USA,BOP,TOT,PC_GDP,A,2007,-5.088693,
USA,BOP,TOT,PC_GDP,A,2008,-4.71584,
USA,BOP,TOT,PC_GDP,A,2009,-2.622788,
USA,BOP,TOT,PC_GDP,A,2010,-2.870695,
USA,BOP,TOT,PC_GDP,A,2011,-2.918653,
USA,BOP,TOT,PC_GDP,A,2012,-2.572799,
USA,BOP,TOT,PC_GDP,A,2013,-2.011275,
USA,BOP,TOT,PC_GDP,A,2014,-2.101619,
USA,BOP,TOT,PC_GDP,A,2015,-2.232597,
USA,BOP,TOT,PC_GDP,A,2016,-2.106981,
USA,BOP,TOT,PC_GDP,A,2017,-1.874429,
USA,BOP,TOT,PC_GDP,A,2018,-2.129348,
USA,BOP,TOT,PC_GDP,A,2019,-2.052608,
USA,BOP,TOT,PC_GDP,A,2020,-2.800452,
USA,BOP,TOT,PC_GDP,A,2021,-3.523963,
USA,BOP,TOT,PC_GDP,A,2022,-3.774044,
BRA,BOP,TOT,MLN_USD,A,1995,-18768.73,
BRA,BOP,TOT,MLN_USD,A,1996,-23546.34,
BRA,BOP,TOT,MLN_USD,A,1997,-31054.39,
BRA,BOP,TOT,MLN_USD,A,1998,-34216.06,
BRA,BOP,TOT,MLN_USD,A,1999,-25983.34,
BRA,BOP,TOT,MLN_USD,A,2000,-26746.46,
BRA,BOP,TOT,MLN_USD,A,2001,-25243.8,
BRA,BOP,TOT,MLN_USD,A,2002,-10137.25,
BRA,BOP,TOT,MLN_USD,A,2003,2691.192,
BRA,BOP,TOT,MLN_USD,A,2004,9775.172,
BRA,BOP,TOT,MLN_USD,A,2005,11071.22,
BRA,BOP,TOT,MLN_USD,A,2006,10285.82,
BRA,BOP,TOT,MLN_USD,A,2007,-3797.93,
BRA,BOP,TOT,MLN_USD,A,2008,-36750.83,
BRA,BOP,TOT,MLN_USD,A,2009,-28391.22,
BRA,BOP,TOT,MLN_USD,A,2010,-86312.59,
BRA,BOP,TOT,MLN_USD,A,2011,-86472.05,
BRA,BOP,TOT,MLN_USD,A,2012,-94977.59,
BRA,BOP,TOT,MLN_USD,A,2013,-90229.43,
BRA,BOP,TOT,MLN_USD,A,2014,-109400.2,
BRA,BOP,TOT,MLN_USD,A,2015,-63160.88,
BRA,BOP,TOT,MLN_USD,A,2016,-30489.11,
BRA,BOP,TOT,MLN_USD,A,2017,-26303.75,
BRA,BOP,TOT,MLN_USD,A,2018,-55254.96,
BRA,BOP,TOT,MLN_USD,A,2019,-68453.03,
BRA,BOP,TOT,MLN_USD,A,2020,-25566.6,
BRA,BOP,TOT,MLN_USD,A,2021,-46031.55,
BRA,BOP,TOT,MLN_USD,A,2022,-56011.59,
BRA,BOP,TOT,PC_GDP,A,1996,-2.747942,
BRA,BOP,TOT,PC_GDP,A,1997,-3.514722,
BRA,BOP,TOT,PC_GDP,A,1998,-3.968496,
BRA,BOP,TOT,PC_GDP,A,1999,-4.328304,
BRA,BOP,TOT,PC_GDP,A,2000,-4.084862,
BRA,BOP,TOT,PC_GDP,A,2001,-4.451543,
BRA,BOP,TOT,PC_GDP,A,2002,-1.752601,
BRA,BOP,TOT,PC_GDP,A,2003,0.4539755,
BRA,BOP,TOT,PC_GDP,A,2004,1.451355,
BRA,BOP,TOT,PC_GDP,A,2005,1.23531,
BRA,BOP,TOT,PC_GDP,A,2006,0.9205029,
BRA,BOP,TOT,PC_GDP,A,2007,-0.2215696,
BRA,BOP,TOT,PC_GDP,A,2008,-2.091645,
BRA,BOP,TOT,PC_GDP,A,2009,-1.624562,
BRA,BOP,TOT,PC_GDP,A,2010,-3.927997,
BRA,BOP,TOT,PC_GDP,A,2011,-3.306807,
BRA,BOP,TOT,PC_GDP,A,2012,-3.860914,
BRA,BOP,TOT,PC_GDP,A,2013,-3.648838,
BRA,BOP,TOT,PC_GDP,A,2014,-4.460299,
BRA,BOP,TOT,PC_GDP,A,2015,-3.339418,
BRA,BOP,TOT,PC_GDP,A,2016,-1.682487,
BRA,BOP,TOT,PC_GDP,A,2017,-1.270883,
BRA,BOP,TOT,PC_GDP,A,2018,-2.901537,
BRA,BOP,TOT,PC_GDP,A,2019,-3.659008,
BRA,BOP,TOT,PC_GDP,A,2020,-1.554507,
BRA,BOP,TOT,PC_GDP,A,2021,-2.819171,
BRA,BOP,TOT,PC_GDP,A,2022,-2.904819,
CHL,BOP,TOT,MLN_USD,A,2003,727.0707,
CHL,BOP,TOT,MLN_USD,A,2004,2052.906,
CHL,BOP,TOT,MLN_USD,A,2005,2453.242,
CHL,BOP,TOT,MLN_USD,A,2006,9233.867,
CHL,BOP,TOT,MLN_USD,A,2007,8831.14,
CHL,BOP,TOT,MLN_USD,A,2008,-7999.774,
CHL,BOP,TOT,MLN_USD,A,2009,2464.896,
CHL,BOP,TOT,MLN_USD,A,2010,2085.475,
CHL,BOP,TOT,MLN_USD,A,2011,-12314.25,
CHL,BOP,TOT,MLN_USD,A,2012,-14426.42,
CHL,BOP,TOT,MLN_USD,A,2013,-13028.9,
CHL,BOP,TOT,MLN_USD,A,2014,-8643.605,
CHL,BOP,TOT,MLN_USD,A,2015,-6785.453,
CHL,BOP,TOT,MLN_USD,A,2016,-7576.079,
CHL,BOP,TOT,MLN_USD,A,2017,-6665.982,
CHL,BOP,TOT,MLN_USD,A,2018,-13207.71,
CHL,BOP,TOT,MLN_USD,A,2019,-14242.77,
CHL,BOP,TOT,MLN_USD,A,2020,-5586.265,
CHL,BOP,TOT,MLN_USD,A,2021,-22708.67,
CHL,BOP,TOT,MLN_USD,A,2022,-27168.74,
CHL,BOP,TOT,PC_GDP,A,2003,0.9501859,
CHL,BOP,TOT,PC_GDP,A,2004,2.07216,
CHL,BOP,TOT,PC_GDP,A,2005,2.005453,
CHL,BOP,TOT,PC_GDP,A,2006,6.002283,
CHL,BOP,TOT,PC_GDP,A,2007,5.115236,
CHL,BOP,TOT,PC_GDP,A,2008,-4.461862,
CHL,BOP,TOT,PC_GDP,A,2009,1.433073,
CHL,BOP,TOT,PC_GDP,A,2010,0.9600778,
CHL,BOP,TOT,PC_GDP,A,2011,-4.899185,
CHL,BOP,TOT,PC_GDP,A,2012,-5.394185,
CHL,BOP,TOT,PC_GDP,A,2013,-4.699595,
CHL,BOP,TOT,PC_GDP,A,2014,-3.333768,
CHL,BOP,TOT,PC_GDP,A,2015,-2.799011,
CHL,BOP,TOT,PC_GDP,A,2016,-3.037083,
CHL,BOP,TOT,PC_GDP,A,2017,-2.411438,
CHL,BOP,TOT,PC_GDP,A,2018,-4.475407,
CHL,BOP,TOT,PC_GDP,A,2019,-5.117209,
CHL,BOP,TOT,PC_GDP,A,2020,-2.195678,
CHL,BOP,TOT,PC_GDP,A,2021,-7.178262,
CHL,BOP,TOT,PC_GDP,A,2022,-9.034961,
CHN,BOP,TOT,MLN_USD,A,1998,31471.43,
CHN,BOP,TOT,MLN_USD,A,1999,21114.14,
CHN,BOP,TOT,MLN_USD,A,2000,20431.62,
CHN,BOP,TOT,MLN_USD,A,2001,17405.28,
CHN,BOP,TOT,MLN_USD,A,2002,35421.97,
CHN,BOP,TOT,MLN_USD,A,2003,43051.58,
CHN,BOP,TOT,MLN_USD,A,2004,68940.96,
CHN,BOP,TOT,MLN_USD,A,2005,132378.5,
CHN,BOP,TOT,MLN_USD,A,2006,231843,
CHN,BOP,TOT,MLN_USD,A,2007,353182.7,
CHN,BOP,TOT,MLN_USD,A,2008,420568.5,
CHN,BOP,TOT,MLN_USD,A,2009,243256.6,
CHN,BOP,TOT,MLN_USD,A,2010,237810.4,
CHN,BOP,TOT,MLN_USD,A,2011,136096.8,
CHN,BOP,TOT,MLN_USD,A,2012,215391.8,
CHN,BOP,TOT,MLN_USD,A,2013,148204,
CHN,BOP,TOT,MLN_USD,A,2014,236046.6,
CHN,BOP,TOT,MLN_USD,A,2015,293022.3,
CHN,BOP,TOT,MLN_USD,A,2016,191337,
CHN,BOP,TOT,MLN_USD,A,2017,188676.1,
CHN,BOP,TOT,MLN_USD,A,2018,24130.91,
CHN,BOP,TOT,MLN_USD,A,2019,102909.9,
CHN,BOP,TOT,MLN_USD,A,2020,248835.6,
CHN,BOP,TOT,MLN_USD,A,2021,352885.8,
CHN,BOP,TOT,MLN_USD,A,2022,401855.4,
CHN,BOP,TOT,PC_GDP,A,1998,3.058268,
CHN,BOP,TOT,PC_GDP,A,1999,1.929989,
CHN,BOP,TOT,PC_GDP,A,2000,1.686708,
CHN,BOP,TOT,PC_GDP,A,2001,1.299482,
CHN,BOP,TOT,PC_GDP,A,2002,2.408745,
CHN,BOP,TOT,PC_GDP,A,2003,2.593029,
CHN,BOP,TOT,PC_GDP,A,2004,3.525766,
CHN,BOP,TOT,PC_GDP,A,2005,5.79093,
CHN,BOP,TOT,PC_GDP,A,2006,8.424166,
CHN,BOP,TOT,PC_GDP,A,2007,9.947891,
CHN,BOP,TOT,PC_GDP,A,2008,9.154067,
CHN,BOP,TOT,PC_GDP,A,2009,4.768156,
CHN,BOP,TOT,PC_GDP,A,2010,3.906734,
CHN,BOP,TOT,PC_GDP,A,2011,1.802238,
CHN,BOP,TOT,PC_GDP,A,2012,2.524462,
CHN,BOP,TOT,PC_GDP,A,2013,1.548554,
CHN,BOP,TOT,PC_GDP,A,2014,2.253294,
CHN,BOP,TOT,PC_GDP,A,2015,2.649011,
CHN,BOP,TOT,PC_GDP,A,2016,1.7033,
CHN,BOP,TOT,PC_GDP,A,2017,1.532645,
CHN,BOP,TOT,PC_GDP,A,2018,0.1736673,
CHN,BOP,TOT,PC_GDP,A,2019,0.720659,
CHN,BOP,TOT,PC_GDP,A,2020,1.694172,
CHN,BOP,TOT,PC_GDP,A,2021,1.980228,
CHN,BOP,TOT,PC_GDP,A,2022,2.237107,
EST,BOP,TOT,MLN_USD,A,1993,25.73368,
EST,BOP,TOT,MLN_USD,A,1994,-160.1882,
EST,BOP,TOT,MLN_USD,A,1995,-153.3997,
EST,BOP,TOT,MLN_USD,A,1996,-390.2393,
EST,BOP,TOT,MLN_USD,A,1997,-555.7037,
EST,BOP,TOT,MLN_USD,A,1998,-488.5681,
EST,BOP,TOT,MLN_USD,A,1999,-248.3795,
EST,BOP,TOT,MLN_USD,A,2000,-295.2827,
EST,BOP,TOT,MLN_USD,A,2001,-444.1072,
EST,BOP,TOT,MLN_USD,A,2002,-828.5571,
EST,BOP,TOT,MLN_USD,A,2003,-1276.278,
EST,BOP,TOT,MLN_USD,A,2004,-1475.713,
EST,BOP,TOT,MLN_USD,A,2005,-1216.297,
EST,BOP,TOT,MLN_USD,A,2006,-2574.653,
EST,BOP,TOT,MLN_USD,A,2007,-3402.693,
EST,BOP,TOT,MLN_USD,A,2008,-2123.419,
EST,BOP,TOT,MLN_USD,A,2009,502.686,
EST,BOP,TOT,MLN_USD,A,2010,316.0708,
EST,BOP,TOT,MLN_USD,A,2011,290.0857,
EST,BOP,TOT,MLN_USD,A,2012,-424.4115,
EST,BOP,TOT,MLN_USD,A,2013,92.47309,
EST,BOP,TOT,MLN_USD,A,2014,194.509,
EST,BOP,TOT,MLN_USD,A,2015,391.4473,
EST,BOP,TOT,MLN_USD,A,2016,273.0427,
EST,BOP,TOT,MLN_USD,A,2017,625.0192,
EST,BOP,TOT,MLN_USD,A,2018,276.9091,
EST,BOP,TOT,MLN_USD,A,2019,768.4946,
EST,BOP,TOT,MLN_USD,A,2020,-530.1263,
EST,BOP,TOT,MLN_USD,A,2021,-990.1458,
EST,BOP,TOT,MLN_USD,A,2022,-1190.159,
EST,BOP,TOT,PC_GDP,A,1995,-3.979972,
EST,BOP,TOT,PC_GDP,A,1996,-8.096445,
EST,BOP,TOT,PC_GDP,A,1997,-10.74198,
EST,BOP,TOT,PC_GDP,A,1998,-8.617547,
EST,BOP,TOT,PC_GDP,A,1999,-4.328657,
EST,BOP,TOT,PC_GDP,A,2000,-5.097985,
EST,BOP,TOT,PC_GDP,A,2001,-7.065151,
EST,BOP,TOT,PC_GDP,A,2002,-11.25878,
EST,BOP,TOT,PC_GDP,A,2003,-12.91209,
EST,BOP,TOT,PC_GDP,A,2004,-12.21893,
EST,BOP,TOT,PC_GDP,A,2005,-8.546539,
EST,BOP,TOT,PC_GDP,A,2006,-15.03496,
EST,BOP,TOT,PC_GDP,A,2007,-15.2186,
EST,BOP,TOT,PC_GDP,A,2008,-8.703726,
EST,BOP,TOT,PC_GDP,A,2009,2.566918,
EST,BOP,TOT,PC_GDP,A,2010,1.640632,
EST,BOP,TOT,PC_GDP,A,2011,1.220311,
EST,BOP,TOT,PC_GDP,A,2012,-1.818655,
EST,BOP,TOT,PC_GDP,A,2013,0.3750771,
EST,BOP,TOT,PC_GDP,A,2014,0.7118037,
EST,BOP,TOT,PC_GDP,A,2015,1.707887,
EST,BOP,TOT,PC_GDP,A,2016,1.13854,
EST,BOP,TOT,PC_GDP,A,2017,2.345341,
EST,BOP,TOT,PC_GDP,A,2018,0.9323825,
EST,BOP,TOT,PC_GDP,A,2019,2.466096,
EST,BOP,TOT,PC_GDP,A,2020,-1.509856,
EST,BOP,TOT,PC_GDP,A,2021,-2.887529,
EST,BOP,TOT,PC_GDP,A,2022,-3.120749,
IND,BOP,TOT,MLN_USD,A,1990,-7140.921,
IND,BOP,TOT,MLN_USD,A,1991,-3536.791,
IND,BOP,TOT,MLN_USD,A,1992,-4593.77,
IND,BOP,TOT,MLN_USD,A,1993,-1912.966,
IND,BOP,TOT,MLN_USD,A,1994,-1676.87,
IND,BOP,TOT,MLN_USD,A,1995,-5434.412,
IND,BOP,TOT,MLN_USD,A,1996,-5881.338,
IND,BOP,TOT,MLN_USD,A,1997,-2886.09,
IND,BOP,TOT,MLN_USD,A,1998,-6657.446,
IND,BOP,TOT,MLN_USD,A,1999,-3160.629,
IND,BOP,TOT,MLN_USD,A,2000,-4389.013,
IND,BOP,TOT,MLN_USD,A,2001,1636.887,
IND,BOP,TOT,MLN_USD,A,2002,7426.759,
IND,BOP,TOT,MLN_USD,A,2003,9465.249,
IND,BOP,TOT,MLN_USD,A,2004,1082.768,
IND,BOP,TOT,MLN_USD,A,2005,-10297.36,
IND,BOP,TOT,MLN_USD,A,2006,-9484.449,
IND,BOP,TOT,MLN_USD,A,2007,-7990.768,
IND,BOP,TOT,MLN_USD,A,2008,-31721.23,
IND,BOP,TOT,MLN_USD,A,2009,-25634.91,
IND,BOP,TOT,MLN_USD,A,2010,-54316.52,
IND,BOP,TOT,MLN_USD,A,2011,-62970.8,
IND,BOP,TOT,MLN_USD,A,2012,-91216.65,
IND,BOP,TOT,MLN_USD,A,2013,-47478.36,
IND,BOP,TOT,MLN_USD,A,2014,-27629.82,
IND,BOP,TOT,MLN_USD,A,2015,-22845.15,
IND,BOP,TOT,MLN_USD,A,2016,-11825.04,
IND,BOP,TOT,MLN_USD,A,2017,-37770.02,
IND,BOP,TOT,MLN_USD,A,2018,-65196.93,
IND,BOP,TOT,MLN_USD,A,2019,-29551.66,
IND,BOP,TOT,MLN_USD,A,2020,33411.55,
IND,BOP,TOT,MLN_USD,A,2021,-32392.22,
IND,BOP,TOT,MLN_USD,A,2022,-86705.24,
IND,BOP,TOT,PC_GDP,A,1997,-0.6993694,E
IND,BOP,TOT,PC_GDP,A,1998,-1.600421,E
IND,BOP,TOT,PC_GDP,A,1999,-0.7107617,E
IND,BOP,TOT,PC_GDP,A,2000,-0.9400504,E
IND,BOP,TOT,PC_GDP,A,2001,0.342343,E
